2024-06-04 18:28:45, 2840000
2024-06-04 18:28:46, 2880000
2024-06-04 18:28:47, 2520000
2024-06-04 18:28:48, 2560000
2024-06-04 18:28:49, 2760000
2024-06-04 18:28:50, 2760000
2024-06-04 18:28:51, 3400000
2024-06-04 18:28:52, 2640000
2024-06-04 18:28:53, 2640000
2024-06-04 18:28:54, 3160000
2024-06-04 18:28:55, 2960000
2024-06-04 18:28:56, 3360000
2024-06-04 18:28:57, 2640000
2024-06-04 18:28:58, 2800000
2024-06-04 18:28:59, 2800000
2024-06-04 18:29:00, 3480000
2024-06-04 18:29:01, 3280000
2024-06-04 18:29:02, 2640000
2024-06-04 18:29:03, 2800000
2024-06-04 18:29:04, 2800000
2024-06-04 18:29:05, 3480000
2024-06-04 18:29:07, 3320000
2024-06-04 18:29:08, 2680000
2024-06-04 18:29:09, 2800000
2024-06-04 18:29:10, 2800000
2024-06-04 18:29:11, 3480000
2024-06-04 18:29:12, 3320000
2024-06-04 18:29:13, 2640000
2024-06-04 18:29:14, 2800000
2024-06-04 18:29:15, 2800000
2024-06-04 18:29:16, 3480000
2024-06-04 18:29:17, 2760000
2024-06-04 18:29:18, 2640000
2024-06-04 18:29:19, 2720000
2024-06-04 18:29:20, 2720000
2024-06-04 18:29:21, 3360000
2024-06-04 18:29:22, 2840000
2024-06-04 18:29:23, 2520000
2024-06-04 18:29:24, 2720000
2024-06-04 18:29:25, 2680000
2024-06-04 18:29:26, 3360000
2024-06-04 18:29:27, 3200000
2024-06-04 18:29:28, 2520000
2024-06-04 18:29:29, 2720000
2024-06-04 18:29:30, 2680000
2024-06-04 18:29:31, 3440000
2024-06-04 18:29:32, 3360000
2024-06-04 18:29:33, 2680000
2024-06-04 18:29:34, 2800000
2024-06-04 18:29:35, 2880000
2024-06-04 18:29:36, 3080000
2024-06-04 18:29:37, 3360000
2024-06-04 18:29:38, 2640000
2024-06-04 18:29:39, 2800000
2024-06-04 18:29:40, 2800000
2024-06-04 18:29:41, 2960000
2024-06-04 18:29:42, 3360000
2024-06-04 18:29:43, 2640000
2024-06-04 18:29:44, 2800000
2024-06-04 18:29:45, 2800000
2024-06-04 18:29:46, 3000000
2024-06-04 18:29:47, 3360000
2024-06-04 18:29:48, 2600000
2024-06-04 18:29:49, 2800000
2024-06-04 18:29:50, 2840000
2024-06-04 18:29:51, 2800000
2024-06-04 18:29:52, 3200000
2024-06-04 18:29:53, 2640000
2024-06-04 18:29:54, 2800000
2024-06-04 18:29:55, 2800000
2024-06-04 18:29:56, 2800000
2024-06-04 18:29:57, 3240000
2024-06-04 18:29:58, 2520000
2024-06-04 18:29:59, 2720000
2024-06-04 18:30:00, 2720000
2024-06-04 18:30:01, 2560000
2024-06-04 18:30:02, 3080000
2024-06-04 18:30:03, 2520000
2024-06-04 18:30:04, 2680000
2024-06-04 18:30:05, 2680000
2024-06-04 18:30:06, 2680000
2024-06-04 18:30:07, 3120000
2024-06-04 18:30:08, 2480000
2024-06-04 18:30:09, 2720000
2024-06-04 18:30:10, 2840000
2024-06-04 18:30:11, 2800000
2024-06-04 18:30:12, 3280000
2024-06-04 18:30:13, 2640000
2024-06-04 18:30:14, 2840000
2024-06-04 18:30:15, 2800000
2024-06-04 18:30:16, 2720000
2024-06-04 18:30:17, 3240000
2024-06-04 18:30:18, 2640000
2024-06-04 18:30:19, 2840000
2024-06-04 18:30:20, 2800000
2024-06-04 18:30:21, 3520000
2024-06-04 18:30:23, 3240000
2024-06-04 18:30:24, 2640000
2024-06-04 18:30:25, 2880000
2024-06-04 18:30:26, 2800000
2024-06-04 18:30:27, 3280000
2024-06-04 18:30:28, 2600000
2024-06-04 18:30:29, 2640000
2024-06-04 18:30:30, 2800000
2024-06-04 18:30:31, 2800000
2024-06-04 18:30:32, 3120000
2024-06-04 18:30:33, 2600000
2024-06-04 18:30:34, 2600000
2024-06-04 18:30:35, 2800000
2024-06-04 18:30:36, 2720000
2024-06-04 18:30:37, 3440000
2024-06-04 18:30:38, 2520000
2024-06-04 18:30:39, 2560000
2024-06-04 18:30:40, 2720000
2024-06-04 18:30:41, 2720000
2024-06-04 18:30:42, 3320000
2024-06-04 18:30:43, 2480000
2024-06-04 18:30:44, 2680000
2024-06-04 18:30:45, 2720000
2024-06-04 18:30:46, 2760000
2024-06-04 18:30:47, 3160000
2024-06-04 18:30:48, 2640000
2024-06-04 18:30:49, 2640000
2024-06-04 18:30:50, 2840000
2024-06-04 18:30:51, 2800000
2024-06-04 18:30:52, 3320000
2024-06-04 18:30:53, 2640000
2024-06-04 18:30:54, 2760000
2024-06-04 18:30:55, 2800000
2024-06-04 18:30:56, 2800000
2024-06-04 18:30:57, 3480000
2024-06-04 18:30:58, 2680000
2024-06-04 18:30:59, 2760000
2024-06-04 18:31:00, 2800000
2024-06-04 18:31:01, 2800000
2024-06-04 18:31:02, 3240000
2024-06-04 18:31:03, 2600000
2024-06-04 18:31:04, 2800000
2024-06-04 18:31:05, 2800000
2024-06-04 18:31:06, 2800000
2024-06-04 18:31:07, 3240000
2024-06-04 18:31:08, 2600000
2024-06-04 18:31:09, 2760000
2024-06-04 18:31:10, 2920000
2024-06-04 18:31:11, 2800000
2024-06-04 18:31:12, 3200000
2024-06-04 18:31:13, 2640000
2024-06-04 18:31:14, 2680000
2024-06-04 18:31:15, 2720000
2024-06-04 18:31:16, 2840000
2024-06-04 18:31:17, 3280000
2024-06-04 18:31:18, 2480000
2024-06-04 18:31:19, 2680000
2024-06-04 18:31:20, 2720000
2024-06-04 18:31:21, 2600000
2024-06-04 18:31:22, 3040000
2024-06-04 18:31:23, 2520000
2024-06-04 18:31:24, 2680000
2024-06-04 18:31:25, 2720000
2024-06-04 18:31:26, 2720000
2024-06-04 18:31:27, 2960000
2024-06-04 18:31:28, 2640000
2024-06-04 18:31:29, 2800000
2024-06-04 18:31:30, 2880000
2024-06-04 18:31:31, 2720000
2024-06-04 18:31:32, 2640000
2024-06-04 18:31:33, 2640000
2024-06-04 18:31:34, 2800000
2024-06-04 18:31:35, 2840000
2024-06-04 18:31:36, 2720000
2024-06-04 18:31:37, 3320000
2024-06-04 18:31:39, 2600000
2024-06-04 18:31:40, 2800000
2024-06-04 18:31:41, 2800000
2024-06-04 18:31:42, 3520000
2024-06-04 18:31:43, 2560000
2024-06-04 18:31:44, 2760000
2024-06-04 18:31:45, 2800000
2024-06-04 18:31:46, 2800000
2024-06-04 18:31:47, 3360000
2024-06-04 18:31:48, 2640000
2024-06-04 18:31:49, 2760000
2024-06-04 18:31:50, 2840000
2024-06-04 18:31:51, 2800000
2024-06-04 18:31:52, 3680000
2024-06-04 18:31:53, 2480000
2024-06-04 18:31:54, 2680000
2024-06-04 18:31:55, 2760000
2024-06-04 18:31:56, 2680000
2024-06-04 18:31:57, 3320000
2024-06-04 18:31:58, 2600000
2024-06-04 18:31:59, 2720000
2024-06-04 18:32:00, 2720000
2024-06-04 18:32:01, 2680000
2024-06-04 18:32:02, 3280000
2024-06-04 18:32:03, 3080000
2024-06-04 18:32:04, 2680000
2024-06-04 18:32:05, 2760000
2024-06-04 18:32:06, 2800000
2024-06-04 18:32:07, 3400000
2024-06-04 18:32:08, 2720000
2024-06-04 18:32:09, 2800000
2024-06-04 18:32:10, 2800000
2024-06-04 18:32:11, 2800000
2024-06-04 18:32:12, 2960000
2024-06-04 18:32:13, 3120000
2024-06-04 18:32:14, 2800000
2024-06-04 18:32:15, 2800000
2024-06-04 18:32:16, 2800000
2024-06-04 18:32:17, 2640000
2024-06-04 18:32:18, 2840000
2024-06-04 18:32:19, 2760000
2024-06-04 18:32:20, 2840000
2024-06-04 18:32:21, 2680000
2024-06-04 18:32:22, 2640000
2024-06-04 18:32:23, 2560000
2024-06-04 18:32:24, 2760000
2024-06-04 18:32:25, 2760000
2024-06-04 18:32:26, 3160000
2024-06-04 18:32:27, 2640000
2024-06-04 18:32:28, 2560000
2024-06-04 18:32:29, 2800000
2024-06-04 18:32:30, 2840000
2024-06-04 18:32:31, 3360000
2024-06-04 18:32:32, 2560000
2024-06-04 18:32:33, 2680000
2024-06-04 18:32:34, 2680000
2024-06-04 18:32:35, 2720000
2024-06-04 18:32:36, 3280000
2024-06-04 18:32:37, 3120000
2024-06-04 18:32:38, 2680000
2024-06-04 18:32:39, 2680000
2024-06-04 18:32:40, 2680000
2024-06-04 18:32:41, 3240000
2024-06-04 18:32:42, 2840000
2024-06-04 18:32:43, 2680000
2024-06-04 18:32:44, 2800000
2024-06-04 18:32:45, 2760000
2024-06-04 18:32:46, 2760000
2024-06-04 18:32:47, 3320000
2024-06-04 18:32:48, 2800000
2024-06-04 18:32:49, 2920000
2024-06-04 18:32:50, 2800000
2024-06-04 18:32:51, 2840000
2024-06-04 18:32:52, 2920000
2024-06-04 18:32:54, 2800000
2024-06-04 18:32:55, 2800000
2024-06-04 18:32:56, 2800000
2024-06-04 18:32:57, 2920000
2024-06-04 18:32:58, 3280000
2024-06-04 18:32:59, 2760000
2024-06-04 18:33:00, 2760000
2024-06-04 18:33:01, 2800000
2024-06-04 18:33:02, 2640000
2024-06-04 18:33:03, 2880000
2024-06-04 18:33:04, 2840000
2024-06-04 18:33:05, 2760000
2024-06-04 18:33:06, 2640000
2024-06-04 18:33:07, 2760000
2024-06-04 18:33:08, 3320000
2024-06-04 18:33:09, 2840000
2024-06-04 18:33:10, 2800000
2024-06-04 18:33:11, 3440000
2024-06-04 18:33:12, 2560000
2024-06-04 18:33:13, 3200000
2024-06-04 18:33:14, 2680000
2024-06-04 18:33:15, 2680000
2024-06-04 18:33:16, 3280000
2024-06-04 18:33:17, 2560000
2024-06-04 18:33:18, 3160000
2024-06-04 18:33:19, 2680000
2024-06-04 18:33:20, 2720000
2024-06-04 18:33:21, 3280000
2024-06-04 18:33:22, 2520000
2024-06-04 18:33:23, 3320000
2024-06-04 18:33:24, 2800000
2024-06-04 18:33:25, 2800000
2024-06-04 18:33:26, 3400000
2024-06-04 18:33:27, 2680000
2024-06-04 18:33:28, 3480000
2024-06-04 18:33:29, 2800000
2024-06-04 18:33:30, 2800000
2024-06-04 18:33:31, 3360000
2024-06-04 18:33:32, 2680000
2024-06-04 18:33:33, 3440000
2024-06-04 18:33:34, 2760000
2024-06-04 18:33:35, 2800000
2024-06-04 18:33:36, 3320000
2024-06-04 18:33:37, 2640000
2024-06-04 18:33:38, 3480000
2024-06-04 18:33:39, 2800000
2024-06-04 18:33:40, 2760000
2024-06-04 18:33:41, 3240000
2024-06-04 18:33:42, 2640000
2024-06-04 18:33:43, 3520000
2024-06-04 18:33:44, 2760000
2024-06-04 18:33:45, 2800000
2024-06-04 18:33:46, 3280000
2024-06-04 18:33:47, 2640000
2024-06-04 18:33:48, 3440000
2024-06-04 18:33:49, 2760000
2024-06-04 18:33:50, 2800000
2024-06-04 18:33:51, 3240000
2024-06-04 18:33:52, 2560000
2024-06-04 18:33:53, 2720000
2024-06-04 18:33:54, 2680000
2024-06-04 18:33:55, 3240000
2024-06-04 18:33:56, 2560000
2024-06-04 18:33:57, 2600000
2024-06-04 18:33:58, 2720000
2024-06-04 18:33:59, 2680000
2024-06-04 18:34:00, 3320000
2024-06-04 18:34:01, 2520000
2024-06-04 18:34:02, 2640000
2024-06-04 18:34:03, 2800000
2024-06-04 18:34:04, 2800000
2024-06-04 18:34:05, 3480000
2024-06-04 18:34:06, 2640000
2024-06-04 18:34:07, 2640000
2024-06-04 18:34:09, 2800000
2024-06-04 18:34:10, 2800000
2024-06-04 18:34:11, 3400000
2024-06-04 18:34:12, 2680000
2024-06-04 18:34:13, 2640000
2024-06-04 18:34:14, 2800000
2024-06-04 18:34:15, 2800000
2024-06-04 18:34:16, 3400000
2024-06-04 18:34:17, 2720000
2024-06-04 18:34:18, 2720000
2024-06-04 18:34:19, 2760000
2024-06-04 18:34:20, 2760000
2024-06-04 18:34:21, 3200000
2024-06-04 18:34:22, 2920000
2024-06-04 18:34:23, 2680000
2024-06-04 18:34:24, 2800000
2024-06-04 18:34:25, 2800000
2024-06-04 18:34:26, 3360000
2024-06-04 18:34:27, 2560000
2024-06-04 18:34:28, 2720000
2024-06-04 18:34:29, 2720000
2024-06-04 18:34:30, 2680000
2024-06-04 18:34:31, 3320000
2024-06-04 18:34:32, 2600000
2024-06-04 18:34:33, 2720000
2024-06-04 18:34:34, 2680000
2024-06-04 18:34:35, 2680000
2024-06-04 18:34:36, 3280000
2024-06-04 18:34:37, 2560000
2024-06-04 18:34:38, 2680000
2024-06-04 18:34:39, 2800000
2024-06-04 18:34:40, 2800000
2024-06-04 18:34:41, 3000000
2024-06-04 18:34:42, 2640000
2024-06-04 18:34:43, 2800000
2024-06-04 18:34:44, 2800000
2024-06-04 18:34:45, 2800000
2024-06-04 18:34:46, 2960000
2024-06-04 18:34:47, 2720000
2024-06-04 18:34:48, 2800000
2024-06-04 18:34:49, 2800000
2024-06-04 18:34:50, 2760000
2024-06-04 18:34:51, 2960000
2024-06-04 18:34:52, 2680000
2024-06-04 18:34:53, 2800000
2024-06-04 18:34:54, 2800000
2024-06-04 18:34:55, 2800000
2024-06-04 18:34:56, 3040000
2024-06-04 18:34:57, 2640000
2024-06-04 18:34:58, 2840000
2024-06-04 18:34:59, 2760000
2024-06-04 18:35:00, 2680000
2024-06-04 18:35:01, 2640000
2024-06-04 18:35:02, 2640000
2024-06-04 18:35:03, 2800000
2024-06-04 18:35:04, 2760000
2024-06-04 18:35:05, 2680000
2024-06-04 18:35:06, 2680000
2024-06-04 18:35:07, 2520000
2024-06-04 18:35:08, 2680000
2024-06-04 18:35:09, 2720000
2024-06-04 18:35:10, 3040000
2024-06-04 18:35:11, 2560000
2024-06-04 18:35:12, 2480000
2024-06-04 18:35:13, 2720000
2024-06-04 18:35:14, 2760000
2024-06-04 18:35:15, 3240000
2024-06-04 18:35:16, 2520000
2024-06-04 18:35:17, 2520000
2024-06-04 18:35:18, 2800000
2024-06-04 18:35:19, 2800000
