2024-06-03 23:59:01, 2600000
2024-06-03 23:59:02, 2720000
2024-06-03 23:59:03, 2880000
2024-06-03 23:59:04, 2960000
2024-06-03 23:59:05, 3360000
2024-06-03 23:59:06, 3000000
2024-06-03 23:59:07, 2840000
2024-06-03 23:59:08, 3360000
2024-06-03 23:59:09, 2880000
2024-06-03 23:59:10, 2640000
2024-06-03 23:59:11, 3080000
2024-06-03 23:59:12, 2800000
2024-06-03 23:59:13, 2840000
2024-06-03 23:59:14, 2960000
2024-06-03 23:59:15, 2880000
2024-06-03 23:59:16, 2720000
2024-06-03 23:59:17, 2840000
2024-06-03 23:59:18, 2800000
2024-06-03 23:59:19, 3440000
2024-06-03 23:59:20, 3360000
2024-06-03 23:59:21, 2640000
2024-06-03 23:59:22, 2760000
2024-06-03 23:59:23, 2800000
2024-06-03 23:59:24, 2840000
2024-06-03 23:59:25, 3360000
2024-06-03 23:59:26, 2640000
2024-06-03 23:59:27, 2640000
2024-06-03 23:59:28, 2800000
2024-06-03 23:59:29, 2800000
2024-06-03 23:59:30, 3280000
2024-06-03 23:59:31, 2560000
2024-06-03 23:59:32, 2560000
2024-06-03 23:59:33, 2760000
2024-06-03 23:59:34, 2720000
2024-06-03 23:59:35, 3280000
2024-06-03 23:59:36, 2560000
2024-06-03 23:59:37, 2600000
2024-06-03 23:59:38, 2720000
2024-06-03 23:59:39, 3280000
2024-06-03 23:59:40, 2520000
2024-06-03 23:59:41, 2560000
2024-06-03 23:59:42, 2800000
2024-06-03 23:59:43, 2880000
2024-06-03 23:59:44, 3320000
2024-06-03 23:59:45, 3240000
2024-06-03 23:59:46, 2720000
2024-06-03 23:59:47, 2680000
2024-06-03 23:59:48, 2840000
2024-06-03 23:59:49, 2840000
2024-06-03 23:59:50, 3520000
2024-06-03 23:59:51, 2640000
2024-06-03 23:59:52, 2720000
2024-06-03 23:59:53, 2800000
2024-06-03 23:59:54, 2960000
2024-06-03 23:59:55, 3400000
2024-06-03 23:59:56, 2680000
2024-06-03 23:59:58, 2840000
2024-06-03 23:59:59, 2880000
2024-06-04 00:00:00, 2840000
2024-06-04 00:00:01, 3360000
2024-06-04 00:00:02, 2680000
2024-06-04 00:00:03, 2840000
2024-06-04 00:00:04, 2800000
2024-06-04 00:00:05, 2800000
2024-06-04 00:00:06, 3360000
2024-06-04 00:00:07, 2640000
2024-06-04 00:00:08, 2800000
2024-06-04 00:00:09, 2760000
2024-06-04 00:00:10, 2760000
2024-06-04 00:00:11, 3520000
2024-06-04 00:00:12, 2800000
2024-06-04 00:00:13, 2720000
2024-06-04 00:00:14, 2880000
2024-06-04 00:00:15, 3240000
2024-06-04 00:00:16, 2520000
2024-06-04 00:00:17, 2800000
2024-06-04 00:00:18, 2760000
2024-06-04 00:00:19, 2760000
2024-06-04 00:00:20, 3280000
2024-06-04 00:00:21, 3560000
2024-06-04 00:00:22, 2640000
2024-06-04 00:00:23, 2880000
2024-06-04 00:00:24, 2840000
2024-06-04 00:00:25, 2760000
2024-06-04 00:00:26, 3120000
2024-06-04 00:00:27, 2640000
2024-06-04 00:00:28, 2800000
2024-06-04 00:00:29, 2960000
2024-06-04 00:00:30, 2800000
2024-06-04 00:00:31, 3400000
2024-06-04 00:00:32, 2640000
2024-06-04 00:00:33, 2800000
2024-06-04 00:00:34, 2840000
2024-06-04 00:00:35, 2840000
2024-06-04 00:00:36, 3360000
2024-06-04 00:00:37, 2640000
2024-06-04 00:00:38, 2760000
2024-06-04 00:00:39, 2840000
2024-06-04 00:00:40, 2800000
2024-06-04 00:00:41, 3400000
2024-06-04 00:00:42, 2640000
2024-06-04 00:00:43, 2760000
2024-06-04 00:00:44, 2800000
2024-06-04 00:00:45, 2600000
2024-06-04 00:00:46, 2720000
2024-06-04 00:00:47, 2760000
2024-06-04 00:00:48, 2760000
